Date,Open,High,Low,Close,Adj Close,Volume
2020-07-22,2330.000000,2330.000000,2241.250000,2248.500000,2238.926758,6950011
2020-07-23,2260.000000,2267.149902,2205.550049,2211.350098,2201.935059,3936886
2020-07-24,2200.000000,2220.000000,2168.050049,2209.300049,2199.893799,4203314
2020-07-27,2217.750000,2235.949951,2184.750000,2221.500000,2212.041748,2209409
2020-07-28,2230.949951,2244.899902,2211.050049,2242.550049,2233.002197,1567837
2020-07-29,2235.000000,2262.199951,2215.000000,2231.300049,2221.800049,2404978
2020-07-30,2231.300049,2238.050049,2190.100098,2195.600098,2195.600098,2042848
