Date,Open,High,Low,Close,Adj Close,Volume
2020-07-22,1423.500000,1428.050049,1385.000000,1392.150024,1392.150024,632846
2020-07-23,1397.000000,1403.500000,1383.150024,1388.900024,1388.900024,740823
2020-07-24,1386.000000,1394.250000,1362.550049,1384.199951,1384.199951,946383
2020-07-27,1382.000000,1408.000000,1375.000000,1386.050049,1386.050049,587367
2020-07-28,1397.000000,1402.000000,1382.000000,1391.650024,1391.650024,552787
2020-07-29,1399.000000,1454.400024,1385.849976,1447.750000,1447.750000,3482395
2020-07-30,1456.000000,1473.949951,1413.000000,1434.449951,1434.449951,1394190
